"v2x_libdem","v2x_polyarchy","v2x_partipdem","v2x_delibdem","v2x_egaldem","Parliamentary>Voter Turnout"
-0.5422368110854622,-0.548579757658632,-0.5480402384447277,-0.5435568366054765,-0.5555178694311311,-0.01709341712838071
0.36532695455064296,0.36344825109149664,0.37826343698063464,0.3677650240309742,0.39665320633961565,-0.10072185967039826
0.24852284673957722,0.21726282346680756,0.18945513515741555,0.22158008774513582,0.25483286677190686,1
